noise_1_channel	noise_2_channel	noise_3_channel	noise_4_channel	amp_channel	trig_channel
32767	1	-18	-19	28	3925
-32767	1	-18	-19	65	5640
27966	1	-18	-19	65	6885
-26833	-18	-18	-19	65	3189
-848	1	1	-19	47	8883
-1169	-18	-18	-19	47	1738
-30456	1	-18	-19	47	9901
25022	1	-18	-19	65	1059
-32767	1	-18	0	47	9788
32767	-18	1	-19	47	2454
-32767	1	-18	-19	9	7224
32767	1	-18	0	65	5471
-32767	20	1	-19	47	4302
14323	-18	-18	-19	28	8016
-14171	1	-18	-19	47	2379
-16511	1	-18	0	65	9467
12229	-18	1	0	28	1304
-32767	1	1	0	28	10146
32767	1	-18	-19	47	1360
-32767	1	-18	-19	47	8638
32767	1	-18	-19	47	3925
-32767	20	-18	-19	47	5697
27815	-18	-18	-19	65	6960
-26889	1	-18	-19	47	3189
-962	1	-18	-19	65	8808
-848	1	-18	-19	28	1738
-30550	-18	1	-19	28	9920
25004	1	-18	-19	28	1040
-32767	1	-18	-19	47	9769
32767	1	-18	0	47	2416
-32767	1	-37	-19	47	7224
32767	1	-18	0	47	5489
-32767	20	-18	0	47	4245
14474	1	-18	-19	47	7997
-14397	1	-18	-19	28	2379
-16228	1	-18	-19	28	9505
11813	1	-18	-19	47	1304
-32767	1	-18	-19	65	10109
32767	1	-18	-19	9	1398
-32767	-18	-18	0	47	8770
32767	-18	-18	-19	84	3868
-32767	-18	-18	0	47	5678
28268	1	-18	0	65	6903
-27304	1	-37	-19	28	3265
-414	1	-18	-19	9	8864
-1735	1	-18	-19	28	1756
-30022	1	-18	-19	65	9901
24532	1	-18	-19	47	1078
-32767	1	-37	-19	65	9807
32767	1	-18	0	47	2303
-32767	1	-18	0	47	7224
32767	1	-18	-19	65	5433
-32767	1	-18	-19	28	4396
15021	-18	-18	-19	47	7959
-14888	1	-18	-19	28	2416
-15737	1	-18	0	47	9449
11455	20	-18	-19	9	1304
-32767	1	-18	0	28	10127
32767	1	-18	0	47	1285
-32767	1	1	-19	65	8732
32767	1	-18	0	47	3906
-32767	1	-18	0	47	5753
28457	1	1	-19	28	6828
-27531	1	-18	0	47	3227
-207	1	-37	-19	28	8826
-1679	1	-18	0	28	1794
-29927	1	1	-19	28	9920
24362	1	1	-19	47	1040
-32767	-18	-18	0	47	9826
32767	1	1	-19	47	2379
-32767	1	-18	-19	28	7262
32767	1	-18	-19	65	5395
-32767	1	-18	-19	47	4320
15059	1	-18	-19	47	8016
-14926	1	-18	-19	47	2397
-15643	1	-18	-19	28	9467
11266	1	-18	-19	47	1285
-32767	1	-18	0	47	10165
32767	1	-18	-19	28	1360
-32767	1	-18	0	47	8770
32767	1	-18	-19	47	3830
-32767	1	-18	-19	28	5772
28476	1	-18	0	65	6828
-27323	1	-18	0	47	3284
-207	1	-18	-19	65	8845
-1754	1	-18	-19	47	1775
-29946	1	-18	-19	28	9901
24532	1	-18	-19	28	1040
-32767	20	-18	-19	65	9769
32767	20	-18	-19	47	2379
-32767	1	-18	-19	28	7337
32767	1	-18	-19	47	5508
-32767	1	-18	-19	47	4358
14946	1	-18	-19	47	7903
-14718	1	-18	0	47	2416
-15812	1	-18	-19	9	9449
11568	1	-18	-19	28	1285
-32767	-18	-18	-19	28	10127
32767	1	1	0	28	1323
-32767	-18	-18	-19	47	8751
32767	1	-18	0	9	3868
-32767	1	-18	-19	47	5697
28306	1	-18	-19	47	6847
-27286	1	1	0	47	3227
-509	-18	1	-19	47	8845
-1471	1	-18	0	28	1756
-30248	-18	1	-19	47	9882
24683	1	-18	0	47	1021
-32767	1	-18	0	84	9769
32767	-18	1	-19	28	2473
-32767	1	-18	-19	28	7243
32767	-18	-18	-19	65	5433
-32767	1	1	-19	47	4283
14531	1	-18	-19	65	7997
-14416	1	1	-19	28	2360
-16246	1	-18	-19	65	9486
11908	1	1	0	65	1304
-32767	1	1	-19	28	10146
32767	-18	-18	0	28	1323
-32767	1	-18	-19	65	8695
32767	1	-18	0	28	3925
-32767	1	-18	-19	47	5716
27928	1	1	-19	47	6885
-26908	1	1	0	47	3208
-981	-18	-18	0	28	8864
-1150	1	-18	-19	47	1794
-30493	1	1	-19	28	9920
25041	1	1	-19	47	1021
-32767	1	-18	-19	84	9750
32767	1	1	-19	28	2435
-32767	1	1	-19	28	7243
32767	1	-18	-19	28	5489
-32767	1	1	-19	65	4264
14380	1	-18	-19	47	8035
-14246	1	-18	-19	47	2397
-16473	1	-18	-19	28	9505
12172	20	1	-19	28	1266
-32767	1	-18	-19	47	10090
32767	20	-18	-19	28	1379
-32767	1	-18	-19	28	8676
32767	1	1	-19	65	3906
-32767	1	-18	0	28	5640
27834	1	1	-19	9	6922
-26889	-18	1	-19	65	3246
-886	1	1	-19	65	8845
-1169	1	1	-19	47	1756
-30456	1	1	-19	28	9939
24966	1	-18	-19	28	1078
-32767	1	-18	-19	47	9750
32767	1	1	-19	28	2379
-32767	1	1	-19	28	7224
32767	1	-18	-19	65	5489
-32767	-18	-18	-19	9	4302
14455	-18	1	-19	47	7997
-14265	1	1	-19	28	2416
-16379	-18	1	-19	9	9505
12002	1	1	-19	28	1304
-32767	-18	1	-19	65	10109
32767	1	-18	0	47	1360
-32767	1	-18	-19	28	8751
32767	1	-18	-19	47	3981
-32767	1	-18	-19	65	5697
28079	-18	-18	-19	47	6828
-26965	1	-18	-19	47	3227
-660	1	-18	-19	47	8883
-1320	20	-18	-19	47	1794
-30248	1	-18	-19	47	9920
24777	1	-18	0	47	1040
-32767	1	-18	-19	47	9788
32767	1	-18	0	47	2416
-32767	1	1	0	47	7243
32767	-18	-18	-19	28	5452
-32767	1	-18	0	28	4377
14701	1	-18	-19	28	8035
-14492	-18	-18	-19	28	2435
-16190	1	1	-19	9	9467
11776	1	1	-19	-10	1285
-32767	1	1	-19	28	10146
32767	1	-18	-19	47	1342
-32767	-18	-18	-19	28	8713
32767	-18	-18	-19	9	3849
-32767	1	1	-19	47	5716
28362	1	-18	-19	28	6847
-27342	1	-18	-19	47	3227
-339	1	1	-19	28	8845
-1547	1	-18	-19	47	1813
-30022	-18	-18	-19	47	9939
24607	1	-18	-19	-10	1059
-32767	1	-18	-19	65	9769
32767	1	1	0	47	2360
-32767	1	-18	-19	28	7299
32767	-18	-18	-19	47	5395
-32767	1	-18	-19	47	4339
15153	1	1	-19	28	7940
-14793	-18	-18	-19	47	2416
-15624	1	1	-19	47	9467
11436	1	-18	-19	28	1323
-32767	1	-18	-19	28	10090
32767	1	-18	-19	47	1360
-32767	1	1	-19	47	8789
32767	-18	1	-19	47	3774
-32767	1	1	-19	9	5735
28664	1	-18	-19	28	6828
-27606	1	-18	-19	47	3302
95	1	-18	-19	28	8826
-1981	20	-18	-19	28	1794
-29625	1	1	-19	47	9882
24249	1	-18	0	28	1040
-32767	1	-18	-19	28	9807
32767	-18	-18	-19	65	2303
-32767	1	1	0	65	7280
32767	1	-18	-19	47	5433
-32767	1	1	-19	28	4377
15285	1	-18	-19	65	7903
-15114	1	1	-19	65	2435
-15378	-18	1	-19	28	9449
11172	1	1	-19	47	1304
-32767	1	1	-19	47	10127
32767	1	-18	-19	47	1285
-32767	1	1	-19	28	8770
32767	1	-18	-19	28	3811
-32767	1	-18	-19	47	5753
28759	-18	-18	-19	28	6790
-27644	1	-18	-19	28	3246
246	-18	1	-19	65	8808
-2113	1	1	-19	65	1813
-29512	1	-18	-19	65	9920
24136	1	-18	-19	28	1040
-32767	1	-18	-19	28	9826
32767	20	-18	-19	47	2379
-32767	1	-18	-19	47	7299
32767	1	-18	-19	28	5263
-32767	1	-18	-19	28	4377
15380	1	1	-19	28	7922
-14982	1	1	-19	47	2435
-15416	-18	-18	-19	28	9430
11210	1	-37	-19	47	1304
-32767	-18	-18	-19	47	10146
32767	1	-18	-19	47	1342
-32767	1	-18	-19	47	8826
32767	1	-18	-19	28	3774
-32767	1	-18	-19	28	5791
28740	1	-18	-19	65	6847
-27550	1	-18	-19	47	3265
95	1	-18	-19	47	8770
-1849	1	-18	-19	-10	1775
-29607	1	1	-19	9	9920
24400	20	1	-19	47	1040
-32767	1	1	0	9	9807
32767	1	1	-19	47	2322
-32767	1	-18	-19	47	7337
32767	20	1	-19	28	5433
-32767	1	-18	0	9	4377
15304	1	-18	-19	9	7940
-14982	20	-18	-19	9	2454
-15454	1	-18	-19	47	9449
11436	1	1	-19	28	1304
-32767	1	1	-19	47	10109
32767	1	1	0	9	1304
-32767	1	1	-19	28	8826
32767	1	-18	-19	28	3868
-32767	1	-18	-19	65	5772
28608	1	1	0	9	6809
-27474	1	1	-19	28	3265
-94	-18	-18	-19	28	8845
-1641	1	-18	-19	9	1775
-29908	20	-18	-19	65	9882
24721	-18	-18	-19	9	1040
-32767	20	-18	0	47	9826
32767	1	-18	-19	47	2341
-32767	-18	1	-19	28	7224
32767	1	-18	-19	28	5433
-32767	20	-18	-19	47	4358
15040	1	-18	-19	28	7978
-14756	1	1	-19	47	2416
-15794	-18	1	-19	47	9467
11625	1	-18	-19	65	1323
-32767	1	-18	-19	47	10127
32767	1	1	-19	47	1342
-32767	1	-18	-19	28	8751
32767	20	-18	-19	47	3887
-32767	1	-18	0	28	5791
28495	1	-18	-19	65	6828
-27342	1	1	-19	28	3227
-169	1	-18	-19	9	8808
-1679	1	-18	-19	28	1794
-29871	1	-18	-19	47	9882
24702	1	-18	-19	47	1002
-32767	1	1	-19	28	9826
32767	1	-18	0	47	2360
-32767	1	-18	-19	47	7299
32767	1	-18	0	47	5414
-32767	1	1	-19	65	4358
15059	-18	-18	-19	47	7959
-14680	1	1	-19	47	2416
-15624	1	-18	-19	9	9449
11549	1	-18	-19	28	1304
-32767	1	-18	0	28	10127
32767	1	-18	0	47	1342
-32767	1	-18	-19	65	8789
32767	1	-18	-19	65	3793
-32767	1	-18	-19	28	5678
28476	1	1	-19	65	6847
-27361	1	-18	-19	28	3265
-245	-18	1	-19	28	8808
-1584	1	-18	-19	47	1756
-30003	-18	-18	0	47	9882
24702	-18	-18	-19	9	1040
-32767	1	-18	-19	28	9788
32767	1	-18	-19	28	2322
-32767	1	-18	-19	47	7262
32767	1	-18	-19	9	5452
-32767	1	-18	0	9	4339
14927	-18	-18	0	47	7940
-14586	1	-18	-19	47	2397
-15812	1	1	-19	28	9467
11700	1	1	-19	47	1323
-32767	-18	-18	-19	47	10127
32767	1	-18	-19	28	1360
-32767	1	-18	-19	47	8808
32767	1	-18	-19	28	3887
-32767	1	-18	-19	28	5716
28513	1	-18	-19	65	6809
-27304	1	-18	-19	28	3265
-301	-18	-18	-19	28	8845
-1698	1	-18	-19	28	1813
-29908	-18	-18	-19	9	9920
24513	1	-18	-19	65	1021
-32767	1	-18	-19	28	9807
32767	-18	-18	-19	28	2379
-32767	1	1	-19	28	7337
32767	20	1	0	9	5376
-32767	1	-18	-19	47	4396
15153	-18	-18	-19	47	7978
-14944	1	1	-19	28	2416
-15567	1	1	-19	28	9467
11417	1	1	-19	84	1304
-32767	1	-18	-19	28	10146
32767	-18	-37	-19	47	1285
-32767	-18	-18	-19	47	8751
32767	1	-18	-19	9	3811
-32767	1	-18	-19	47	5810
28646	1	-18	-19	9	6885
-27493	1	-18	-19	47	3265
-18	-18	1	-19	28	8770
-1735	-18	-18	-19	47	1794
-29776	-18	-18	-19	28	9901
24362	1	-18	-19	47	1040
-32767	1	-18	0	47	9807
32767	-18	-18	-19	28	2360
-32767	1	-18	-19	47	7337
32767	1	-18	-19	47	5395
-32767	1	-18	-19	47	4358
15191	1	1	-38	28	7922
-14850	1	-18	-19	47	2435
-15643	1	-37	-19	47	9486
11436	1	1	-19	28	1323
-32767	1	1	-19	47	10109
32767	1	-18	0	47	1360
-32767	20	-18	-19	28	8789
32767	1	-18	-19	65	3830
-32767	1	-18	0	28	5753
28740	-18	-18	0	65	6885
-27512	1	-18	0	47	3284
57	1	-18	-19	47	8808
-1867	1	-18	0	65	1794
-29682	-18	1	-19	9	9920
24343	1	-18	-19	28	1040
-32767	1	-18	-19	28	9826
32767	1	1	0	28	2228
-32767	1	-18	-19	28	7318
32767	1	-18	-19	28	5376
-32767	-18	-18	-19	47	4358
15267	1	-18	-19	28	7940
-15058	-18	-18	0	28	2416
-15435	1	-18	0	47	9449
11304	1	-18	0	28	1342
-32767	1	-18	0	28	10146
32767	1	-18	-19	47	1304
-32767	-18	-18	-19	47	8751
32767	1	1	-19	47	3868
-32767	1	-18	-19	9	5791
28778	1	-18	-19	47	6790
-27720	1	1	-19	47	3265
152	1	-18	-19	47	8808
-1849	1	-18	-19	47	1813
-29644	-18	-18	-19	28	9901
24230	1	-18	-19	47	1021
-32767	1	-18	-19	47	9807
32767	1	-18	-19	65	2360
-32767	-18	1	0	47	7318
32767	1	-18	-19	28	5357
-32767	20	-18	-19	28	4358
15267	1	-18	-19	28	7997
-15039	20	-18	-19	28	2435
-15416	1	1	0	65	9449
11285	1	-18	-19	65	1304
-32767	1	-18	-19	28	10146
32767	1	-18	0	47	1342
-32767	1	1	-19	47	8826
32767	1	-18	-19	47	3774
-32767	1	-18	-19	47	5791
28853	-18	-18	-19	47	6809
-27531	1	-18	-19	47	3265
20	1	-18	0	47	8770
-2000	1	1	-19	-10	1756
-29607	1	1	0	65	9863
24324	1	1	-19	28	1040
-32767	1	-18	-19	28	9788
32767	1	-18	0	9	2303
-32767	-18	1	-19	28	7394
32767	-18	-18	-19	47	5452
-32767	1	-18	0	28	4396
15418	-18	-18	-19	9	7846
-15114	-18	1	-19	9	2435
-15360	-18	-18	-19	9	9449
11323	1	1	-19	28	1323
-32767	-18	1	0	47	10146
32767	1	-18	-19	47	1323
-32767	1	1	0	28	8770
32767	1	-18	0	47	3811
-32767	-18	1	0	28	5735
28947	1	-18	-19	28	6753
-27852	1	-18	-19	28	3302
321	-18	1	-19	28	8808
-1886	1	-18	-19	47	1832
-29550	-18	1	-19	28	9882
24268	-18	-18	-19	47	1059
-32767	-18	-18	-19	28	9863
32767	-18	1	-19	28	2322
-32767	1	1	-19	47	7337
32767	-18	1	-19	-10	5357
-32767	1	1	-19	47	4396
15474	1	1	-19	65	7940
-15171	20	-18	-19	47	2416
-15303	-18	-18	-19	47	9449
11228	1	-18	-19	47	1304
-32767	1	-18	-19	47	10165
32767	1	1	-19	9	1266
-32767	1	-18	-19	47	8789
32767	1	-18	-19	28	3793
-32767	1	-18	0	47	5866
28966	1	-18	-38	28	6809
-27795	1	-18	0	47	3302
340	1	1	-19	28	8770
-2264	1	-18	-19	28	1832
-29418	-18	-18	0	47	9882
24154	-18	1	0	65	1021
-32767	1	1	0	47	9788
32767	1	1	0	65	2322
-32767	-18	1	-19	47	7356
32767	-18	1	-19	28	5376
-32767	1	1	0	28	4358
15531	1	-18	-19	47	7922
-15265	1	1	-19	65	2492
-15246	-18	-18	-19	28	9449
10889	1	-18	-19	47	1304
-32767	-18	-18	-19	9	10109
32767	1	1	-19	28	1304
-32767	1	1	0	9	8826
32767	-18	1	-19	28	3736
-32767	1	-18	-19	28	5772
29042	-18	-18	-19	28	6809
-28286	1	-18	-19	28	3284
510	1	-18	-19	65	8808
-2169	1	1	0	47	1794
-29361	1	-18	0	47	9901
23985	1	-18	0	47	1059
-32767	1	-18	-19	9	9845
32767	1	-18	-19	28	2228
-32767	1	-18	0	47	7375
32767	1	-18	0	65	5414
-32767	1	-18	-19	47	4434
15776	1	-18	-19	9	7940
-15435	1	-18	0	28	2454
-15058	1	-18	-19	65	9467
10813	1	1	-19	47	1304
-32767	-18	1	-38	28	10109
32767	-18	-18	-19	28	1304
-32767	1	1	-19	47	8883
32767	1	-18	0	47	3811
-32767	1	-18	-19	28	5829
29325	1	-18	-19	47	6696
-28267	-18	-18	-19	47	3302
737	1	-18	-19	28	8826
-2547	20	1	-19	47	1832
-29003	1	1	-19	47	9882
23796	1	1	0	47	1059
-32767	1	-18	-19	28	9863
32767	1	1	-19	28	2265
-32767	1	-18	-19	28	7356
32767	1	1	-19	47	5301
-32767	1	1	0	28	4490
15965	1	1	-19	28	7903
-15643	1	1	-19	47	2454
-14756	1	-18	-19	9	9430
10662	1	1	-19	28	1323
-32767	1	1	-19	47	10127
32767	1	1	-19	47	1266
-32767	1	-18	0	9	8826
32767	1	1	-19	65	3717
-32767	1	1	-19	9	5848
29212	-18	-18	-19	47	6790
-28418	1	-18	-19	28	3284
831	1	-18	-19	28	8789
-2566	1	1	-19	28	1813
-29022	1	-18	-19	47	9882
23551	1	-18	-19	9	1021
-32767	1	-18	-19	28	9826
32767	1	-18	0	65	2247
-32767	-18	-18	-19	47	7412
32767	1	-18	-19	28	5357
-32767	1	1	-19	9	4434
15889	-18	1	-19	28	7903
-15473	20	-18	-19	47	2511
-14850	1	1	-19	47	9449
10757	1	1	0	28	1342
-32767	1	-18	-19	28	10109
32767	1	-18	-19	47	1360
-32767	1	1	0	9	8883
32767	-18	-18	-19	28	3679
-32767	1	-18	-19	47	5791
29268	1	-18	-19	65	6715
-28361	1	-18	-19	47	3378
737	1	-18	-19	28	8826
-2547	1	1	-19	9	1851
-29059	1	1	0	65	9863
23796	1	-18	-19	65	1040
-32767	1	1	0	28	9845
32767	1	-18	-19	28	2228
-32767	1	-18	-19	47	7356
32767	1	-18	-19	47	5357
-32767	1	-18	-19	28	4452
15946	-18	1	-19	65	7865
-15605	1	1	-19	47	2435
-14869	-18	1	-19	9	9411
10776	-18	1	-19	65	1342
-32767	-18	-18	-19	47	10109
32767	-18	-18	-19	47	1247
-32767	1	-18	-19	28	8826
32767	1	-18	-19	47	3736
-32767	1	-18	-19	9	5829
29268	-18	-18	0	28	6734
-28304	1	-18	-19	47	3284
850	-18	-18	-19	28	8770
-2471	1	-18	-19	9	1832
-29116	1	-18	-19	28	9920
23588	1	-18	-19	28	1021
-32767	1	1	-19	28	9882
32767	1	-18	0	84	2322
-32767	1	-18	0	9	7394
32767	1	-18	-19	9	5244
-32767	20	-18	0	47	4415
15927	-18	-18	-19	47	7959
-15624	1	-18	-19	47	2454
-14831	1	-18	-19	47	9449
10700	1	-18	-19	65	1323
-32767	-18	-18	-19	84	10109
32767	1	1	-19	65	1323
-32767	1	1	0	28	8845
32767	1	1	-19	84	3698
-32767	1	-18	-19	28	5848
29363	1	-18	-19	28	6828
-28304	1	1	0	28	3302
869	-18	-18	0	28	8732
-2509	1	-18	-19	47	1832
-29116	1	1	-19	47	9863
23777	1	-18	-19	28	1021
-32767	1	-18	-19	65	9845
32767	1	-18	-19	28	2228
-32767	1	-18	-19	28	7412
32767	1	-18	-19	47	5376
-32767	1	1	-19	47	4452
16003	-18	-18	-19	47	7865
-15662	1	-18	-19	28	2473
-14812	-18	-18	0	47	9430
10700	-18	-18	0	28	1323
-32767	1	-18	-19	9	10109
32767	1	-18	-19	47	1285
-32767	-18	-18	0	47	8883
32767	1	-18	-19	47	3755
-32767	-18	-18	0	28	5810
29268	1	-18	-19	28	6753
-28455	20	-18	-19	47	3321
906	1	-37	-19	65	8732
-2377	1	-18	-19	47	1813
-29135	1	-18	-19	28	9882
23607	1	-18	-19	28	1059
-32767	1	-18	-19	28	9845
32767	1	-18	-19	47	2247
-32767	-18	-18	-19	47	7299
32767	1	-18	-19	65	5282
-32767	1	-18	-19	9	4452
16078	-18	-18	-19	47	7903
-15680	1	-18	-19	9	2473
-14661	-18	-18	-19	47	9430
10625	-18	-18	-19	9	1323
-32767	-18	-18	-19	28	10109
32767	1	-18	-19	28	1285
-32767	1	-37	-19	9	8883
32767	-18	-18	-19	47	3793
-32767	20	-18	-19	47	5885
29230	1	1	-19	47	6809
-28399	1	-18	0	28	3302
869	1	-18	-19	47	8751
-2622	-18	-18	0	9	1851
-29022	1	-18	-19	9	9901
23796	1	-18	-19	65	1021
-32767	-18	-18	-19	47	9826
32767	1	-18	-19	65	2303
-32767	-18	-18	0	28	7412
32767	1	-18	0	47	5339
-32767	1	-18	-19	65	4434
16003	1	-18	-19	47	7865
-15605	1	-18	-19	65	2473
-14680	1	-18	0	47	9430
10474	-18	-18	-19	28	1342
-32767	1	1	-19	47	10127
32767	1	-18	0	47	1323
-32767	1	-18	0	47	8864
32767	1	-18	-19	65	3642
-32767	1	-18	0	65	5829
29174	-18	-18	-19	28	6753
-28323	1	-18	-19	47	3321
737	1	-18	-19	47	8808
-2358	20	-18	-19	47	1851
-29210	1	-18	0	47	9882
24022	1	-18	0	65	1040
-32767	1	-18	-19	65	9845
32767	1	-18	-19	9	2265
-32767	1	-18	-19	47	7375
32767	1	-18	0	-10	5376
-32767	20	-18	-19	28	4415
15606	-18	-37	-19	-10	7884
-15284	20	1	-19	9	2416
-15133	1	-18	-19	47	9449
10851	1	1	-19	28	1323
-32767	1	-18	0	28	10127
32767	1	-18	-19	47	1304
-32767	1	-18	-19	9	8845
32767	1	-18	-19	47	3774
-32767	1	1	-19	9	5810
29080	1	-18	-19	28	6753
-28191	1	-18	-19	28	3302
605	-18	1	-19	65	8789
-2547	1	-18	-19	28	1794
-29210	1	-18	-19	47	9863
23890	20	-18	-19	47	1078
-32767	1	-18	-19	28	9826
32767	1	-37	0	65	2303
-32767	1	1	-19	28	7356
32767	1	-18	-19	47	5320
-32767	1	-18	-19	28	4415
15852	1	-18	-19	47	7903
-15454	1	-18	-19	9	2492
-14944	1	-18	-19	65	9411
10945	20	-18	-19	28	1323
-32767	1	1	-19	65	10127
32767	1	-18	-19	28	1266
-32767	1	-18	0	47	8770
32767	-18	-18	0	-10	3736
-32767	-18	-18	-19	28	5829
29155	-18	-18	-19	47	6771
-28248	1	-18	-19	9	3321
755	1	-18	-19	28	8751
-2471	1	1	-19	28	1832
-29078	1	-18	-19	47	9863
23702	1	1	-19	9	1059
-32767	1	1	-19	47	9807
32767	20	-18	-19	47	2303
-32767	1	-18	0	28	7412
32767	1	1	0	47	5301
-32767	1	-18	-19	9	4415
15927	1	-18	0	47	7865
-15624	1	-18	-19	47	2454
-14737	20	-18	-19	47	9449
10832	1	-18	0	28	1323
-32767	1	-18	-19	28	10109
32767	1	-18	-19	28	1285
-32767	1	1	0	28	8902
32767	-18	-18	-19	47	3736
-32767	1	-18	0	47	5848
29287	-18	-18	-19	47	6771
-28569	20	-18	0	47	3302
906	1	-18	0	9	8789
-2585	1	-18	0	47	1813
-29003	1	-18	-19	47	9863
23664	20	1	-19	47	1059
-32767	1	-18	-19	9	9863
32767	1	-18	0	47	2209
-32767	1	1	0	28	7394
32767	1	-18	0	28	5320
-32767	1	-18	-19	65	4490
16191	1	-18	-19	28	7884
-15850	1	-18	-19	28	2492
-14510	1	-18	-19	28	9430
10398	1	-18	-19	47	1360
-32767	1	-18	0	47	10146
32767	1	-18	-19	65	1229
-32767	1	-18	-19	47	8883
32767	1	-37	-19	47	3755
-32767	1	-18	0	28	5885
29438	1	-18	0	47	6677
-28625	1	1	-19	47	3302
1076	1	-18	0	47	8751
-2698	1	1	-19	47	1851
-28814	-18	1	-19	65	9863
23437	1	1	-19	28	1040
-32767	1	-18	0	47	9882
32767	1	1	0	65	2247
-32767	1	1	-19	47	7375
32767	-18	-18	0	9	5244
-32767	1	-18	0	47	4396
16210	1	-18	-19	9	7903
-15794	1	-18	0	9	2492
-14529	1	1	0	28	9392
10568	20	-18	0	47	1323
-32767	1	-18	0	47	10127
32767	1	-37	0	28	1323
-32767	1	-18	-19	47	8902
32767	1	-18	0	65	3642
-32767	1	-18	0	47	5904
29646	-18	-18	-19	47	6715
-28701	1	-18	0	9	3359
1303	1	1	-19	28	8713
-2943	1	-18	-19	28	1832
-28644	1	-18	0	47	9863
23400	1	-18	-19	65	1059
-32767	-18	1	0	28	9882
32767	1	-18	0	47	2209
-32767	1	-18	-19	47	7469
32767	1	-18	-19	47	5339
-32767	20	-18	-19	9	4471
16455	1	-18	0	28	7827
-15963	1	-18	0	9	2492
-14341	1	-18	-19	28	9392
10228	1	1	-19	9	1323
-32767	1	1	-19	9	10090
32767	1	-18	0	9	1247
-32767	1	-18	-19	9	8921
32767	1	-18	0	28	3661
-32767	1	-18	-19	28	5829
29627	-18	-18	0	47	6715
-28682	20	-18	-19	28	3378
1322	1	1	-19	28	8770
-2773	1	-18	-19	47	1851
-28663	1	-18	-19	47	9882
23268	1	-18	-19	28	1040
-32767	1	-18	0	9	9901
32767	1	-37	-19	28	2247
-32767	1	-18	0	47	7469
32767	1	1	0	65	5301
-32767	1	-18	0	47	4509
16418	-18	1	-19	47	7846
-16058	1	-18	-19	47	2492
-14284	1	-18	-19	28	9392
10398	1	-18	0	28	1323
-32767	1	1	-19	47	10146
32767	-18	-18	0	9	1247
-32767	1	1	-19	47	8883
32767	1	-18	-19	28	3717
-32767	1	-18	0	65	5942
29627	1	-18	-19	47	6771
-28606	1	-18	-19	28	3378
1303	1	-18	0	28	8751
-3000	1	-18	0	28	1851
-28550	-18	1	-19	28	9845
23343	1	-18	-19	47	1059
-32767	1	1	-19	28	9863
32767	-18	-18	0	9	2265
-32767	1	-18	0	65	7469
32767	1	-18	-19	47	5225
-32767	1	-18	0	47	4471
16569	1	-18	0	47	7846
-16096	1	1	0	28	2529
-14133	1	-18	-19	65	9430
10323	1	-18	-19	47	1342
-32767	1	1	-19	47	10109
32767	1	-18	0	28	1266
-32767	1	1	-19	28	8902
32767	1	1	-19	28	3604
-32767	1	-18	0	28	5866
29627	-18	-18	-19	47	6753
-28757	1	1	-19	28	3359
1435	1	-18	-19	47	8732
-2811	1	-18	-19	47	1851
-28550	20	-18	-19	28	9807
23098	1	-18	-19	28	1059
-32767	1	1	0	28	9863
32767	-18	-18	-19	47	2152
-32767	1	1	0	28	7412
32767	1	1	-19	47	5263
-32767	1	-18	-19	28	4471
16531	1	1	0	47	7827
-16096	1	1	-19	9	2492
-14152	1	-18	-19	47	9430
10228	1	-18	-19	47	1323
-32767	-18	-18	0	47	10127
32767	1	-18	0	9	1285
-32767	1	-18	-19	47	8958
32767	1	1	-19	47	3755
-32767	1	-18	-19	28	5904
29853	1	-18	-19	65	6639
-28871	1	-18	-19	28	3359
1454	1	-18	-19	9	8732
-3075	1	1	-19	47	1888
-28512	1	1	-19	28	9882
23249	1	-18	-19	47	1040
-32767	1	1	-19	28	9845
32767	1	1	-19	28	2209
-32767	1	1	-19	28	7450
32767	-18	-18	0	47	5225
-32767	1	-18	-19	28	4528
16625	1	1	-19	28	7827
-16171	1	-18	-19	28	2529
-14058	1	1	-19	28	9354
10228	1	-18	-19	47	1342
-32767	1	1	-19	47	10127
32767	1	-18	-19	65	1229
-32767	1	-18	-19	47	8902
32767	1	-18	-19	47	3623
-32767	1	1	-19	9	5923
29834	1	1	-19	47	6715
-28908	1	1	-19	47	3340
1586	1	-18	-19	9	8713
-2905	-18	1	0	9	1851
-28512	1	1	-19	28	9863
23154	-18	-18	-19	65	1021
-32767	1	1	-19	47	9845
32767	1	1	-19	47	2190
-32767	1	1	0	65	7469
32767	1	1	-19	47	5263
-32767	1	1	-19	47	4471
16531	1	-18	-19	65	7865
-16152	20	-18	-19	47	2492
-14095	-18	-18	-19	65	9430
10342	1	-18	-19	47	1323
-32767	1	1	-19	28	10127
32767	1	1	-19	47	1285
-32767	-18	-18	-19	47	8958
32767	-18	-18	-19	47	3679
-32767	1	1	-19	65	5885
29721	1	-18	-19	28	6696
-28644	-18	-18	-19	28	3378
1359	1	1	-19	47	8789
-3037	-18	-18	0	65	1870
-28625	-18	-18	-19	28	9882
23437	1	-18	-19	47	1059
-32767	-18	-18	-19	47	9882
32767	1	-18	-19	28	2190
-32767	1	1	-19	9	7431
32767	1	-18	-19	47	5320
-32767	1	-18	0	65	4490
16323	1	-18	0	9	7884
-15945	-18	-18	0	28	2492
-14492	-18	1	-19	28	9430
10436	-18	-18	-19	47	1379
-32767	1	1	-19	28	10146
32767	1	-18	-19	47	1210
-32767	1	-18	-19	28	8883
