noise_1_channel,noise_2_channel,noise_3_channel,noise_4_channel,amp_channel,trig_channel
-5057,-18,-18,-19,9,9222
1718,-18,-18,0,9,1492
-32767,1,-18,-19,9,10071
27947,-18,-18,-19,28,965
-32767,1,-18,-19,47,9562
32767,-18,-37,0,47,2869
-32767,-18,-18,0,28,6658
32767,-18,-18,0,28,5998
-32767,1,-18,-19,47,3679
10832,1,-18,-19,47,8468
-11850,-18,-18,0,9,2039
-20190,-18,-18,-19,9,9731
15078,1,-18,-19,47,1059
-32767,-18,-18,-19,28,10146
32767,-18,-18,-19,47,1549
-32767,-18,-18,0,28,8204
32767,-18,1,-19,9,4471
-32767,1,-18,0,28,5056
25211,-18,-18,0,-10,7469
-25097,-18,-18,0,9,2756
-4679,-18,-18,-19,28,9166
1642,-18,-18,-19,47,1455
-32767,1,1,-19,28,10109
27796,-18,1,-19,28,965
-32767,-18,1,-19,9,9543
32767,-18,-18,-19,28,2793
-32767,-18,-18,-19,28,6621
32767,-37,-18,-19,47,6112
-32767,-18,-18,-19,9,3698
11153,-18,-18,-19,28,8393
-12114,1,-18,-19,28,2002
-19794,-18,1,-19,28,9750
14889,-18,-18,-19,9,1059
-32767,-18,1,-19,28,10146
32767,-18,-18,0,-10,1474
-32767,-18,-18,-19,28,8336
32767,-18,-18,-19,9,4415
-32767,-18,1,0,28,5075
25324,-18,-18,-19,9,7394
-25323,-18,1,-19,28,2756
-4339,-18,-18,-19,9,9204
1265,-18,1,-19,28,1474
-32767,-18,1,-19,47,10090
27532,-18,1,0,28,1002
-32767,-18,-18,-19,47,9599
32767,-18,-18,-19,9,2775
-32767,-18,1,0,28,6621
32767,-18,-18,-19,28,6036
-32767,1,-18,-19,28,3774
11191,-18,-18,0,-10,8449
-12340,1,-18,-19,9,2039
-19719,1,-18,-19,47,9713
14814,-18,1,-19,9,1078
-32767,-18,-18,-19,47,10146
32767,-18,1,-19,28,1530
-32767,-18,1,-19,28,8261
32767,-18,-18,-19,9,4490
-32767,-18,-18,-19,28,5075
25381,-18,-18,0,28,7394
-25323,1,-18,-19,28,2737
-4547,-18,-18,-19,28,9147
1265,-18,-18,0,9,1474
-32767,-18,-18,-19,28,10090
27551,-18,-18,0,9,908
-32767,-18,-18,-19,9,9524
32767,-18,-18,0,9,2775
-32767,-18,-18,-19,9,6658
32767,-18,-18,-19,9,6017
-32767,1,-18,-19,9,3755
11002,-18,-18,-19,28,8412
-12020,-18,1,-19,28,2039
-20021,1,1,-19,-10,9750
15002,-18,-18,-19,28,1040
-32767,1,-18,-19,47,10146
32767,-18,1,0,9,1568
-32767,-18,-18,-19,47,8261
32767,-18,-18,-19,9,4320
-32767,-18,-18,0,28,5056
25343,-18,-18,-19,47,7431
-25078,-18,-18,-19,28,2775
-4396,-18,-18,-19,47,9204
1227,-18,-18,-19,9,1474
-32767,-18,-18,0,9,10109
27589,-18,1,-19,28,1002
-32767,-18,-18,-19,9,9562
32767,-18,-18,-38,28,2775
-32767,-18,-18,-19,28,6677
32767,-18,-18,0,-10,6112
-32767,-18,-18,0,9,3774
11153,-18,-18,-19,28,8393
-12076,1,1,-19,28,2039
-19926,-18,-18,-19,47,9713
15153,1,-18,-19,-10,1097
-32767,-18,-18,-19,9,10146
32767,-18,-18,-19,9,1511
-32767,-18,-18,0,28,8317
32767,-18,-18,-19,-10,4490
-32767,1,-18,-19,28,5056
25287,-37,-18,0,9,7412
-25323,-18,-18,-19,28,2737
-4509,-18,-18,-19,47,9185
1303,-18,-18,-19,28,1474
-32767,-18,-18,0,9,10109
27645,-18,-18,0,-10,946
-32767,-18,-18,-19,9,9599
32767,-18,1,-19,9,2831
-32767,-18,-18,0,28,6639
32767,-18,-37,-19,-10,5998
-32767,-18,-18,0,28,3755
11153,-18,-37,-19,28,8431
-12076,-18,-18,0,28,2002
-19832,-18,-18,-19,-10,9713
14663,-18,-18,-19,65,1059
-32767,-18,-18,-19,9,10184
32767,-18,-18,-19,28,1511
-32767,-18,-18,0,28,8223
32767,-18,-18,-19,28,4396
-32767,1,-18,0,-10,5093
25287,-18,1,0,28,7469
-25342,-18,-18,-19,28,2718
-4453,-18,1,-19,47,9166
1189,-18,1,0,9,1474
-32767,1,-18,0,28,10109
27494,-18,-37,-19,9,965
-32767,-18,-18,-19,9,9543
32767,-18,-18,-19,28,2850
-32767,-18,-18,0,9,6658
32767,-18,-18,-19,28,6112
-32767,-18,-18,-19,9,3698
10926,-18,-18,-19,28,8449
-12189,-18,-18,-19,9,2058
-20058,-18,-18,-19,-10,9750
15097,-18,-18,-19,28,1059
-32767,-18,-18,0,28,10165
32767,1,-18,-38,47,1530
-32767,-18,-18,0,28,8261
32767,-18,-18,-19,28,4471
-32767,1,-18,-19,-10,5056
24985,-18,1,0,28,7412
-25059,-18,-18,-19,47,2775
-4924,-18,1,-19,9,9185
1680,1,-18,-19,9,1474
-32767,-18,-18,-19,28,10127
28079,1,1,-19,47,946
-32767,-18,-18,-19,28,9524
32767,-18,-18,-19,47,2737
-32767,-18,-18,-19,-10,6602
32767,1,-18,0,28,6112
-32767,-18,-18,-19,47,3736
10643,-18,-18,0,9,8449
-11699,-18,-18,-19,28,2020
-20492,-18,-18,-19,9,9731
15380,-18,-18,-19,9,1059
-32767,-18,-18,-19,9,10165
32767,-18,1,-19,-10,1568
-32767,-18,1,-19,-10,8204
32767,-18,-18,0,9,4547
-32767,-18,-18,-19,28,4999
24815,-18,-18,-19,9,7412
-24851,-18,-18,-19,28,2680
-5000,-18,1,0,28,9204
1756,-18,-18,0,9,1474
-32767,-18,-37,0,9,10071
27891,-18,-18,0,28,965
-32767,-18,-18,-19,9,9599
32767,1,-18,-19,47,2906
-32767,-18,1,0,-10,6602
32767,-18,-18,0,28,6112
-32767,-18,-18,0,47,3698
10474,-18,-18,-19,28,8506
-11755,1,1,0,28,2002
-20587,-18,-18,0,28,9731
15436,-18,-18,-19,9,1040
-32767,-18,-18,-19,9,10146
32767,-18,-18,0,28,1606
-32767,-18,1,-19,9,8204
32767,-18,1,0,9,4490
-32767,-18,1,0,28,5018
24777,-18,1,0,28,7450
-24964,1,-18,-19,9,2718
-5057,-18,-18,-19,-10,9185
1718,-18,-18,0,9,1455
-32767,-18,1,-19,28,10090
27872,-18,-18,0,28,946
-32767,1,-18,-19,-10,9449
32767,1,-18,-19,28,2793
-32767,1,-18,-19,9,6658
32767,-18,1,-19,9,6130
-32767,-18,-18,-19,-10,3717
10794,-18,1,0,9,8412
-11906,-18,-18,0,47,2039
-20247,-18,-18,0,47,9713
15021,1,-18,0,9,1115
-32767,-18,1,-19,9,10127
32767,1,-18,-19,9,1587
-32767,-18,-18,-19,47,8261
32767,-18,-18,-19,47,4490
-32767,-18,-18,0,-10,4999
25060,-18,1,0,9,7412
-25191,1,-18,0,9,2737
-4755,-37,-18,-19,9,9241
1378,-18,-18,0,9,1474
-32767,-18,-18,0,28,10090
27608,-18,1,0,9,965
-32767,-18,-18,0,9,9562
32767,1,-18,-19,9,2793
-32767,-18,-18,-19,28,6658
32767,-18,-37,0,9,6074
-32767,-18,-18,-19,47,3755
11021,-18,1,0,28,8487
-12208,-18,-18,0,28,2039
-19945,-18,1,0,28,9731
15059,-18,1,0,28,1059
-32767,-18,-18,0,9,10127
32767,-18,-18,0,9,1455
-32767,-18,-18,0,47,8261
32767,-18,1,0,9,4434
-32767,-18,-18,-19,28,5112
25475,-18,-18,0,9,7375
-25398,-18,-18,0,9,2756
-4377,-18,-18,-19,9,9185
1114,-18,-18,0,-10,1492
-32767,-18,-18,-19,28,10071
27230,-18,1,0,28,927
-32767,-18,-18,-19,28,9562
32767,1,-18,-19,47,2793
-32767,1,-18,-19,28,6677
32767,-18,-18,-19,28,5961
-32767,-18,-37,0,-10,3717
11436,-18,-18,0,28,8393
-12567,-18,-18,-19,47,2077
-19624,-18,-18,-19,47,9731
14455,-18,-18,0,28,1097
-32767,-18,-18,-19,28,10146
32767,-18,-18,0,47,1511
-32767,-18,1,0,28,8280
32767,-18,-18,-19,28,4302
-32767,-18,-18,-19,28,5093
25513,-18,-18,-19,28,7450
-25663,-18,-18,0,-10,2775
-3981,-18,-18,-19,9,9166
793,1,-18,-19,47,1474
-32767,-18,-18,-19,9,10109
27211,-18,1,-19,28,1002
-32767,-18,-18,0,9,9581
32767,-18,-18,0,-10,2699
-32767,-18,1,-19,28,6734
32767,1,-18,-19,28,6055
-32767,-18,-18,-19,28,3793
11662,-18,-18,0,47,8393
-12642,-18,-18,-19,9,2039
-19379,-18,-18,-19,9,9731
14399,-18,1,-19,28,1097
-32767,-18,1,-19,28,10146
32767,-18,-18,-19,47,1492
-32767,-18,1,0,28,8336
32767,-18,1,0,28,4471
-32767,1,1,-19,9,5093
25645,-18,1,-19,28,7299
-25644,1,-18,-19,28,2775
-4056,-18,-18,0,65,9166
1114,1,-18,0,47,1492
-32767,-18,1,-19,47,10090
27155,-18,1,0,28,965
-32767,-18,-18,-19,-10,9562
32767,-18,-37,0,9,2756
-32767,-18,-18,0,65,6658
32767,-37,-18,-19,47,5961
-32767,-18,-18,0,28,3811
11662,-18,1,-19,28,8412
-12605,-18,-18,-19,28,2020
-19587,-18,-18,-19,28,9656
14493,-18,-18,0,28,1059
-32767,-37,-18,0,28,10184
32767,-18,-18,0,28,1511
-32767,-18,-18,-19,9,8317
32767,-18,-18,0,28,4415
-32767,-18,-18,-19,9,5112
25683,-18,1,-19,9,7412
-25587,-18,1,-19,47,2775
-3868,-18,-18,-19,28,9166
699,-18,-18,-19,9,1474
-32767,-18,1,0,28,10071
27174,-18,-18,-19,65,946
-32767,-18,-18,-19,28,9562
32767,-18,-18,-19,9,2775
-32767,-18,-18,-19,47,6734
32767,-18,-18,-19,28,6036
-32767,-18,1,0,9,3755
11417,-18,-18,0,9,8431
-12472,1,-18,0,28,2058
-19643,-18,1,-19,9,9731
14663,-18,-18,-19,9,1040
-32767,-18,-18,-19,9,10165
32767,-18,-18,-19,28,1511
-32767,-18,-18,-19,9,8336
32767,-18,-18,-19,28,4320
-32767,-18,-18,-19,-10,5056
25494,-18,1,-19,9,7356
-25455,-18,-18,0,47,2775
-4283,-18,-18,-19,9,9147
1265,-18,1,0,9,1474
-32767,-18,-18,0,28,10109
27476,-18,-18,-19,47,1002
-32767,-18,-18,-19,9,9543
32767,-18,-18,-19,9,2718
-32767,-18,-18,0,28,6677
32767,-18,-18,0,9,6112
-32767,1,1,-19,28,3793
11285,-18,-18,0,28,8412
-12284,-18,1,-19,9,2020
-19851,-18,-18,0,65,9713
14814,-18,-18,-19,9,1059
-32767,-37,1,0,84,10165
32767,-18,1,-19,28,1474
-32767,-18,-18,0,47,8261
32767,-18,1,0,9,4377
-32767,-18,1,0,47,5075
25400,-18,1,-19,47,7412
-25304,1,-18,0,47,2775
-4245,-18,-18,-19,28,9166
1284,-18,-18,-19,9,1511
-32767,-18,1,0,-10,10071
27457,-18,-18,-19,9,965
-32767,-18,1,-19,9,9637
32767,-18,-18,-19,28,2869
-32767,-18,-18,-19,47,6658
32767,-18,-18,-19,9,5961
-32767,-18,-18,-19,28,3755
11266,-18,-18,0,-10,8431
-12171,1,1,-19,-10,2020
-19681,-18,1,-19,28,9713
14606,-18,-18,-19,47,1078
-32767,1,1,-19,47,10146
32767,-18,-18,0,9,1474
-32767,1,-18,0,28,8261
32767,-18,1,0,9,4377
-32767,-18,1,0,28,5075
25419,-18,-18,-19,28,7450
-25417,-18,-18,-19,9,2793
-4321,-18,1,-19,47,9147
1189,1,1,-19,-10,1474
-32767,-18,-18,-19,9,10090
27570,-18,1,-19,28,965
-32767,-18,-18,-19,47,9581
32767,-18,-18,-19,9,2718
-32767,-18,1,-19,47,6715
32767,-18,-18,-19,65,6017
-32767,-18,-18,-19,28,3736
11436,-18,-18,-19,-10,8374
-12322,-18,-18,0,28,2020
-19605,-18,1,-19,9,9713
14644,-18,-18,0,28,1078
-32767,-18,-18,-19,28,10127
32767,-18,-18,-19,9,1492
-32767,-18,1,-19,47,8355
32767,-18,1,-19,65,4377
-32767,-18,-18,-19,9,5037
25645,-18,1,-19,28,7356
-25644,-18,-18,-19,9,2812
-3811,-18,-18,-19,65,9147
831,-18,-18,0,28,1492
-32767,-18,-18,-19,47,10071
27193,1,-18,-38,28,965
-32767,-18,1,-19,-10,9637
32767,-18,1,-19,28,2680
-32767,-18,-18,0,47,6696
32767,-18,1,-19,65,5998
-32767,-18,-18,-19,28,3811
11681,-18,-18,0,28,8431
-12661,-18,-18,-19,9,2039
-19303,-18,-18,0,28,9713
14399,-18,1,-19,28,1115
-32767,1,-18,-19,28,10184
32767,-18,1,-19,65,1474
-32767,-18,-18,-19,-10,8299
32767,-18,1,-19,28,4396
-32767,-18,-18,0,28,5131
25777,-18,-18,-19,-10,7337
-25795,-18,-18,-19,28,2793
-3830,-18,-18,-19,-10,9147
737,1,1,-19,28,1511
-32767,-18,-18,-19,28,10090
26985,-18,1,-19,9,927
-32767,1,1,0,9,9599
32767,-18,-18,-19,65,2737
-32767,-18,-18,-19,47,6715
32767,-18,1,-19,-10,5980
-32767,-18,-18,0,28,3774
11681,1,-18,-19,28,8374
-12680,1,-18,0,28,2039
-19285,-18,1,-19,9,9713
14285,-18,-18,-19,-10,1078
-32767,1,-18,-19,9,10165
32767,-18,-18,-19,28,1511
-32767,-18,-18,-19,28,8355
32767,-18,-18,-19,28,4283
-32767,-18,-18,0,28,5075
25909,-18,1,-19,28,7394
-25833,-18,-18,0,28,2812
-3679,-18,-18,0,28,9147
510,-18,-18,-19,28,1511
-32767,-18,-18,-19,28,10071
27004,1,-18,-19,28,965
-32767,-18,-18,0,28,9599
32767,-18,1,-19,47,2737
-32767,-18,-18,-19,9,6753
32767,-18,-18,0,28,6074
-32767,1,-18,-19,28,3811
11945,-18,1,-19,47,8374
-12888,-18,-18,0,28,2020
-19039,-18,-18,-19,28,9694
14153,-18,1,-19,28,1078
-32767,-18,1,-19,28,10146
32767,1,1,0,28,1436
-32767,-18,1,-19,28,8336
32767,-18,-18,-19,28,4377
-32767,-18,1,0,28,5112
26079,-18,1,-19,28,7280
-25965,-18,-18,-19,65,2775
-3622,-18,-18,-19,28,9185
435,1,-18,0,47,1492
-32701,1,1,-19,28,10052
27060,-18,1,0,28,946
-32767,-18,-18,-19,28,9637
32767,-18,1,-19,47,2718
-32767,-18,-18,-19,28,6734
32767,-18,-18,-19,28,5998
-32767,-18,-18,-19,47,3811
11927,-18,1,0,28,8431
-12793,-18,-18,0,9,2020
-19134,-18,-18,-19,47,9694
14059,-18,-18,0,28,1097
-32767,-18,1,0,9,10165
32767,1,1,0,-10,1455
-32767,-18,-18,0,9,8317
32767,-18,-18,-19,28,4358
-32767,-18,1,-19,28,5150
25834,-18,1,-19,9,7394
-25719,-18,-18,-19,9,2775
-3698,-18,1,-19,-10,9166
737,-18,-18,0,28,1492
-32767,-18,1,-19,28,10071
27155,-18,1,-19,28,965
-32767,-18,1,-19,28,9581
32767,1,-18,-19,47,2793
-32767,-18,-18,-19,9,6753
32767,-18,-18,-19,28,6036
-32767,-18,1,0,47,3774
11606,1,1,-19,28,8412
-12850,-18,1,0,9,2039
-19436,-18,1,-19,28,9731
14380,-18,1,-19,28,1078
-32767,-18,-18,-19,47,10146
32767,-18,1,-19,47,1492
-32767,-18,-18,-19,28,8336
32767,-18,-18,-19,47,4434
-32767,-18,-18,-19,28,5075
25664,-18,-18,0,28,7375
-25814,1,-18,-19,28,2775
-4056,1,1,-19,9,9204
888,-18,1,-19,9,1474
-32767,-18,1,0,28,10090
27117,-18,1,0,28,946
-32767,1,-18,-19,9,9581
32767,-18,-18,-19,47,2718
-32767,1,-18,-19,28,6658
32767,1,1,-19,28,6074
-32767,-18,-18,-19,28,3793
11493,-18,-18,0,9,8412
-12510,-18,-18,-19,65,2020
-19436,1,-18,0,28,9731
14380,-18,1,-19,9,1078
-32767,-18,1,-19,-10,10165
32767,-18,1,-19,28,1436
-32767,-18,1,-19,9,8336
32767,-18,-18,-19,9,4377
-32767,-18,-18,-19,28,5093
25664,-18,1,-19,9,7356
-25889,-18,1,-19,-10,2756
-3811,-18,1,0,47,9185
888,1,1,-19,28,1511
-32767,1,-18,-19,28,10071
27098,1,1,-19,28,965
-32767,1,-18,0,-10,9618
32767,-18,1,0,9,2756
-32767,1,-18,-19,9,6677
32767,-18,-18,-19,9,5961
-32767,1,-18,0,28,3755
11908,-18,-18,-19,9,8431
-12605,-18,1,-19,28,2077
-19190,-18,-18,-19,9,9675
14342,-18,-18,-19,28,1059
-32767,-18,1,-19,9,10146
32767,-18,1,-19,-10,1530
-32767,-18,1,-19,-29,8336
32767,-18,-18,-19,28,4358
-32767,-18,1,0,28,5112
25890,1,-18,-19,28,7356
-25795,1,1,-19,28,2812
-3754,1,1,-19,47,9109
454,1,-18,-19,28,1474
-32767,1,1,-19,28,10090
27023,-18,1,-19,-10,965
-32767,-18,1,-19,9,9562
32767,-18,1,-19,28,2699
-32767,-18,-18,-19,47,6790
32767,-18,1,-19,9,6093
-32767,-18,-18,-19,47,3830
11889,1,-18,0,28,8355
-12774,-18,-18,-19,47,2058
-19228,-18,-18,-19,28,9694
14040,1,1,-19,28,1059
-32767,1,-18,-19,47,10165
32767,1,1,-19,9,1474
-32767,1,1,0,28,8393
32767,-18,-18,-19,28,4302
-32767,-18,-18,-19,9,5093
25966,-18,-18,0,28,7318
-25908,1,1,-19,28,2793
-3622,-18,-18,-19,28,9185
416,-18,-18,-19,47,1530
-32767,-18,-18,-19,28,10071
26947,-18,1,-19,9,965
-32767,1,1,0,47,9618
32767,-18,1,-19,28,2737
-32767,-18,1,-19,28,6771
32767,-18,1,-19,28,6036
-32767,-18,-18,0,47,3830
11964,-18,-18,0,28,8412
-13190,1,-18,-19,9,2058
-19171,1,1,-19,47,9694
14116,1,-18,-19,47,1115
-32767,1,1,-19,28,10146
32767,-18,-18,0,47,1417
-32767,-18,-18,0,28,8317
32767,1,1,-19,28,4339
-32767,-18,1,-19,47,5188
25985,-18,1,0,9,7356
-26059,-18,-18,-19,9,2831
-3641,-18,-18,-19,28,9166
586,-18,1,0,65,1530
-32767,-18,1,0,28,10071
26947,-18,-18,-19,28,927
-32767,-18,-18,-19,28,9637
32767,-18,-18,0,28,2775
-32767,-18,1,-19,47,6809
32767,-18,-18,-19,28,5961
-32767,1,1,-19,28,3811
11870,-18,-18,-19,28,8374
-12774,-18,-18,-19,9,2058
-19096,-18,1,-19,28,9713
14040,-18,-18,0,28,1078
-32767,-18,1,-19,28,10165
32767,-18,1,-19,28,1492
-32767,-18,1,0,9,8336
32767,-18,1,-19,28,4320
-32767,-18,1,-19,-10,5112
25909,-18,-18,0,28,7394
-25927,1,-18,-19,47,2812
-3641,1,-18,-19,47,9166
586,-18,-18,0,28,1474
-32767,-18,1,0,28,10071
26853,1,1,-19,28,1002
-32767,1,-18,-19,47,9656
32767,-18,-18,-19,28,2699
-32767,1,-18,-19,9,6771
32767,-18,-18,0,28,6017
-32767,-18,-18,-19,28,3793
11983,-18,1,0,9,8374
-13133,1,-18,-19,28,2020
-19039,-18,-18,-19,47,9713
14040,1,-18,-19,9,1097
-32767,-18,-18,-19,9,10146
32767,-18,-18,-19,28,1455
-32767,-18,-18,-19,9,8412
32767,1,1,-19,9,4434
-32767,-18,-18,-19,47,5169
25985,-18,-18,0,47,7262
-26153,-18,-18,-19,28,2831
-3585,-18,1,0,-10,9166
340,-18,-18,-19,47,1492
-32720,-18,-18,-19,28,10090
26872,-18,1,-19,65,965
-32767,1,-18,-19,28,9618
32767,-18,-18,-19,28,2680
-32767,-18,-18,-19,28,6715
32767,-18,1,0,9,5942
-32767,-18,1,-19,9,3849
12172,-18,1,-19,28,8393
-13208,-18,1,-19,28,2077
-18813,-18,-18,-19,28,9656
13625,-18,-18,-19,28,1097
-32767,-18,-18,-19,9,10165
32767,1,-18,0,28,1455
-32767,-18,1,0,9,8374
32767,-18,-18,-19,-10,4302
-32767,-18,1,-19,28,5225
26287,-18,1,-19,28,7356
-26304,-18,-18,-19,47,2831
-3132,-18,1,-19,28,9109
95,-18,1,-19,9,1549
-32437,-18,-18,-19,28,10090
26513,-18,1,-19,28,946
-32767,-18,-18,-19,28,9618
32767,-18,-18,-19,47,2661
-32767,-18,-18,-19,47,6885
32767,-18,1,-19,9,5942
-32767,-18,-18,-19,28,3849
12436,-18,-18,-19,9,8374
-13454,-18,-18,-19,9,2077
-18700,-18,1,-19,9,9694
13700,1,-18,-19,9,1078
-32767,-18,-18,-19,47,10165
32767,1,-18,-19,65,1455
-32767,1,-18,-19,9,8431
32767,1,-18,0,9,4245
-32767,1,-18,-19,28,5169
26457,-18,1,-19,28,7280
-26625,-18,-18,-19,47,2869
-2943,-18,1,-19,28,9147
-18,1,1,-19,28,1530
-32305,1,1,-19,9,10071
26475,-18,1,-19,28,946
-32767,-18,-18,-19,28,9618
32767,-18,-18,-19,9,2624
-32767,-18,-18,-19,9,6809
32767,-18,-18,-19,47,5961
-32767,-18,-37,-19,28,3887
12568,-18,-18,-19,9,8336
-13435,1,-18,-19,28,2058
-18586,-18,1,-19,28,9713
13568,-18,-18,-19,9,1078
-32767,-18,-18,-19,28,10165
32767,1,-18,-19,28,1398
-32767,-18,-18,-19,9,8393
32767,-18,-18,-19,-10,4264
-32767,-18,1,0,28,5188
26343,-18,-18,0,47,7299
-26380,-18,-18,-19,65,2812
-3245,-18,-18,-19,47,9166
76,-18,-18,-19,-10,1530
-32513,-18,-18,-19,28,10090
26683,1,-18,0,9,965
-32767,-18,1,-19,9,9656
32767,-18,-18,-19,28,2756
-32767,-18,-18,-19,47,6847
32767,-18,-18,-19,-10,5848
-32767,-18,-18,-19,28,3830
12323,-18,-18,-19,28,8393
-13454,1,-18,-19,28,2115
-18586,-18,-37,-19,28,9675
13927,-18,-18,0,28,1115
-32767,-18,-18,-19,28,10146
32767,-18,-18,0,28,1436
-32767,-18,-18,-19,28,8374
32767,1,1,0,9,4264
-32767,1,-18,-19,47,5207
26211,-18,-18,0,47,7356
-26380,-18,1,-19,28,2831
-3302,1,1,0,28,9090
359,-18,-18,-19,28,1511
-32663,-18,-18,-19,47,10090
26645,-18,-18,-19,9,983
-32767,-18,-18,-19,28,9618
32767,1,1,-19,28,2680
-32767,-18,-18,-19,9,6753
32767,-18,-18,0,9,5980
-32767,1,1,-19,9,3811
12115,-18,1,-19,28,8355
-13076,1,-18,-19,47,2096
-18869,1,1,-19,28,9675
13700,-18,1,-19,28,1078
-32767,1,-18,-19,9,10127
32767,1,1,0,28,1436
-32767,1,1,-19,28,8431
32767,-18,-18,-19,-10,4339
-32767,1,1,-19,47,5150
26098,1,-18,-19,28,7337
-26002,-18,1,0,28,2850
-3358,1,1,-19,28,9166
454,-18,-18,0,47,1530
-32701,1,-18,-19,28,10090
26759,-18,1,-19,28,1002
-32767,1,-18,-19,28,9656
32767,1,1,-19,28,2680
-32767,1,1,0,28,6809
32767,-18,-18,0,28,5998
-32767,20,-18,-19,47,3887
12191,1,1,0,47,8431
-13303,-18,-18,0,28,2077
-18718,-18,1,0,28,9675
13851,1,1,0,47,1078
-32767,-18,-18,-19,28,10165
32767,1,1,-19,47,1436
-32767,1,1,-19,28,8355
32767,-18,-18,-19,28,4339
-32767,-18,-18,-19,28,5207
26230,1,-18,0,9,7299
-26191,1,1,-19,9,2812
-3207,-18,1,0,9,9128
303,1,1,-19,28,1530
-32513,-18,19,0,28,10109
26608,-18,-18,-19,9,927
-32767,1,-18,0,28,9618
32767,1,-18,-19,65,2661
-32767,-18,-18,0,9,6771
32767,1,-18,-19,47,5942
-32767,1,-18,-19,-10,3793
12379,-18,-18,0,28,8355
-13340,1,-18,-19,9,2096
-18662,1,-18,-19,9,9713
13682,1,-18,-19,-10,1097
-32767,1,-18,0,47,10165
32767,-18,1,0,9,1455
-32767,-18,-18,-19,9,8449
32767,-18,1,-19,9,4189
-32767,-18,1,0,9,5188
26513,1,1,-19,9,7318
-26455,-18,-18,-19,-10,2869
-2792,-18,-18,-19,-10,9109
38,-18,-18,-19,9,1530
-32305,-18,1,-19,9,10071
26494,-18,1,-19,47,1002
-32767,-18,-18,-19,28,9656
32767,-18,-18,-19,9,2661
-32767,-18,-18,-19,28,6866
32767,-18,-18,-19,9,5961
-32767,-18,1,-19,9,3868
12757,-18,-18,-19,28,8336
-13491,1,-18,-19,9,2058
-18435,-18,1,0,9,9694
13719,-18,-18,0,9,1115
-32767,-18,-18,-19,28,10184
32767,-18,-18,0,28,1417
-32767,-18,-18,-19,9,8468
32767,-18,-18,0,28,4320
-32767,-18,-18,-19,47,5225
26570,-18,-18,0,28,7262
-26606,-18,-18,-38,47,2850
-2886,-18,-18,-19,-10,9109
-131,-18,-18,0,9,1549
-32192,-18,-18,-19,9,10052
26362,-18,-18,0,28,946
-32767,-18,-18,0,47,9675
32767,-37,-18,-19,28,2680
-32767,-18,-18,0,9,6790
32767,-18,-18,-19,28,5885
-32767,-18,-18,0,28,3868
12681,-18,-18,0,47,8336
-13454,1,-18,-19,28,2096
-18473,1,-18,-19,9,9637
13606,-18,-18,0,28,1097
-32767,-18,-18,-19,9,10184
32767,1,-18,0,9,1436
-32767,-18,-18,0,28,8412
32767,-18,-18,0,28,4245
-32767,-18,-18,0,47,5263
26551,-18,1,0,-10,7337
-26399,-18,-18,0,9,2831
-2981,-18,-18,0,28,9090
57,-18,-18,0,28,1511
-32267,-18,-18,-19,28,10071
26683,-18,-18,-19,9,908
-32767,-18,-18,0,28,9637
32767,-18,-18,0,9,2680
-32767,-18,-18,-19,28,6866
32767,-18,-18,-19,28,5885
-32767,-18,-18,0,28,3811
12474,-18,1,0,47,8355
-13454,1,-18,-19,47,2096
-18568,-18,-18,-19,-10,9694
13587,-18,-18,-19,28,1097
-32767,-18,-18,-19,28,10146
32767,-18,1,-19,47,1455
-32767,-18,-18,-19,47,8431
32767,-18,1,-19,28,4245
-32767,-18,-18,-19,28,5188
26494,-18,-18,-19,9,7299
-26587,-18,-18,-19,28,2850
-3000,-18,-18,-19,47,9147
20,-18,1,-19,28,1492
-32418,-18,1,-19,28,10071
26608,1,1,0,65,983
-32767,1,-37,0,9,9618
32767,-18,-18,-19,47,2567
-32767,-18,-18,-19,28,6753
32767,1,-18,-19,28,5942
-32767,-18,1,-19,9,3868
12549,1,1,-19,28,8355
-13473,1,-18,0,28,2096
-18473,-18,-18,0,9,9675
13531,1,-18,0,28,1115
-32767,1,-18,-19,9,10165
32767,-18,-18,0,28,1455
-32767,-18,-18,0,28,8449
32767,1,-18,-19,28,4320
-32767,1,1,-19,28,5225
26475,-18,1,0,9,7224
-26493,-18,-18,-19,28,2812
-2962,-18,1,-19,47,9147
-94,1,-18,0,28,1549
-32286,-18,1,-19,28,10052
26324,-18,1,-19,28,946
-32767,-18,-18,-19,28,9656
32767,-18,-18,-19,28,2661
-32767,-18,-18,0,9,6790
32767,-18,1,0,9,5885
-32767,-18,1,-19,9,3849
12568,-18,-18,0,28,8374
-13661,-18,1,-19,28,2115
-18511,-18,1,0,28,9656
13493,1,1,-19,28,1078
-32767,1,-18,-19,9,10127
32767,-18,-18,0,65,1492
-32767,-18,1,0,28,8393
32767,1,-18,-19,28,4245
-32767,-18,1,-19,47,5207
26438,-18,1,0,9,7280
-26417,1,1,-19,28,2812
-3132,-18,-18,-19,28,9109
114,-18,1,0,9,1530
-32418,-18,-18,-19,9,10071
26551,1,-18,0,9,927
-32767,-18,-18,-19,28,9581
32767,-18,-18,-19,28,2643
-32767,-18,1,-19,28,6847
32767,-18,1,-19,9,5961
-32767,1,-18,0,47,3849
12549,-18,1,-19,28,8317
-13246,-18,-18,0,28,2096
-18643,-18,-18,-19,28,9675
13738,1,-18,-19,28,1097
-32767,-18,1,-19,-10,10165
